ID.PRO,NOMBRES Y APELLIDOS,GEN,POS,REL ESPACIO,ESPACIO,CONDICION,GRUPO,OFICIO,FIRMA,EDAD,POS2,CONDICION 2,ESPACIO 2 ,OTROS ,OBSERVACIONES
1V11F549R,BARTOLOME DE GALVEZ,M,APODERADO,VECINDAD,SANTAFE,LICENCIADO,,ABOGADO,, ,,,,,
1V11F549R,CATALINA LOPEZ,F,PODERDANTE,VECINDAD,SANTAFE,VIUDA,, ,, ,,,,,
1V11F550R,LOPE DE RIOJA,M,ACREEDOR,VECINDAD,SANTAFE,,,RELATOR AUDA,, ,,,,,
1V11F550R,ALONSO DE SOLA ,M,DEUDOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F550V,FERNAN PARDO,M,APODERADO,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F550V,DIEGO LOPEZ DE VEJAR,M,DEUDOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F550V,GARCIA DE ARAOZ,M,PODERDANTE,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F551R,JUAN SANCHEZ,M,APODERADO,RESIDENCIA,SANTAFE,MESTIZO,,CRIADO,, ,,,,,
1V11F551R,JUAN SANCHEZ,M,DEUDOR,RESIDENCIA,MOMPOX,,,MERCADER,, ,,,,,
1V11F551R,JUAN SANCHEZ,M,PODERDANTE,RESIDENCIA,MARIQUITA,,, ,, ,,,,,
1V11F551V,LUIS LOPEZ ORTIZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F551V,FRANCISCO RAMIREZ,M,DEUDOR,RESIDENCIA,SANTAFE,,,ZAPATERO,, ,,,,,
1V11F552R,RODRIGO DE TURICES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F552R,BARTOLOME DE GALVEZ,M,DEUDOR,VECINDAD,SANTAFE,,,ABOGADO,, ,,,,,
1V11F552R,MARIA DE CARRION,F,DEUDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F553R,MARIA DE CARRION,F,APODERADO,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F553R,BARTOLOME DE GALVEZ,M,PODERDANTE,VECINDAD,SANTAFE,,,ABOGADO,, ,,,,,
1V11F554R,CRISTOBAL DE VARGAS,M,PODERDANTE, ,,,, ,, ,,,,,
1V11F554R,ALONSO DELGADO,M,DEUDOR, ,,,, ,, ,,,,,
1V11F554R,ALONSO DE RIVERA,M,DEUDOR, ,,,, ,, ,,,,,
1V11F554R,GONZALO MARTINEZ,M,ACREEDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F554R,CRISTOBAL DE VARGAS,M,OTROS,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F555R,MARTIN CAMACHO,M,COMPRADOR, ,,,, ,, ,,,,,
1V11F555R,CRISTOBAL DE VARGAS,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F556R,LUIS LOPEZ ORTIZ,M,DEUDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F556R,HERNAN VANEGAS,M,ACREEDOR,VECINDAD,SANTAFE,MARISCAL,, ,, ,,,,,
1V11F556V,LUIS LOPEZ ORTIZ,M,DEUDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F556V,JUAN COTRINA,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F557R,ANTONIO HERNANDEZ,M,DEUDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F557R,LUIS DE MIRANDA,M,ACREEDOR,VECINDAD,TOCAIMA,,, ,, ,,,,,
1V11F557V,YSABEL RODRIGUEZ,F,ACREEDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F557V,JUAN AMARILLO,M,DEUDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F558R,FRANCISCO RODRIGUEZ DE HUELVA,M,OTROS, ,,,,ALGUACIL,, ,ASENTISTA,,,,
1V11F558R,GONZALO RODRIGUEZ SERVANTES,M,PATRON,RESIDENCIA,SANTAFE,,,PULPERO,, ,,,,,
1V11F558R,DIEGO ,M,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
1V11F558R,ALONSO ,M,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
1V11F559R,JUAN DE MURCIA,M,APODERADO,RESIDENCIA,SANTAFE,,,DEFENSOR,, ,,,,,
1V11F559R,JUAN DE ALMANZA,M,COMPRADOR,VECINDAD,SANTAFE,CAPITAN,, ,, ,,,,,
1V11F559R,PEDRO CACAMA,M,VENDEDOR, ,,INDIO,,,, ,,CAPITAN,,,
1V11F561R,GASPAR MARIN,M,ACREEDOR, ,,,,RES. SANTAFE,, ,,,,,
1V11F561R,DIEGO DE ORTEGA,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F561R,JUAN  RODRIGUEZ CANO,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F561R,HERNANDO ARIAS,M,DEUDOR,VECINDAD,SANTAFE,,,,, ,,,,,
1V11F561R,BARTOLOME DE BUSTAMANTE,M,PODERDANTE,,,,, ,, ,,,,,
1V11F562R,JUAN DE LUCERO,M,DEUDOR,VECINDAD,SANTA AGUEDA,,, ,, ,,,,,
1V11F562R,BALTASAR RUIZ,M,OTROS,VECINDAD,SANTAFE,,, ,, ,FIADOR,,,,
1V11F562R,CRISTOBAL DE VARGAS,M,ACREEDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F563R,ANTONIO RODRIGUEZ DE MEDINA,M,DEUDOR,VECINDAD,TAMALAMEQUE,,, ,, ,,,,,
1V11F563R,JUANES NAVARRO,M,OTROS,VECINDAD,SANTAFE,,,SASTRE,, ,FIADOR,,,,
1V11F563R,ALONSO LOPEZ DE ACEVEDO,M,ACREEDOR,RESIDENCIA,SANTAFE,CAPITAN,, ,, ,,,,,
1V11F564R,JUAN BAUTISTA DEL COPO,M,APODERADO,RESIDENCIA,SANTAFE,,,LAPIDARIO,, ,,,,,
1V11F564R,MARTIN RODRIGUEZ,M,DEUDOR,RESIDENCIA,SANTAFE,,,PLATERO,, ,,,,,
1V11F564R,GERONIMO HERNANDEZ VIRBES,M,OTROS, ,,,, ,, ,FIADOR,,,,
1V11F564R,BARTOLOME GUILLEN,M,PODERDANTE,RESIDENCIA,SANTAFE,,,PLATERO,, ,,,,,
1V11F564V,GONZALO MARTINEZ,M,ACREEDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F564V,FRANCISCO DE ARDILA,M,DEUDOR,,,,, ,, ,,,,,
1V11F565V,JUAN DE LEDESMA,M,ACREEDOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F565V,DIEGO DE TORRE,M,DEUDOR,RESIDENCIA,SANTAFE,CACIQUE,,,, ,,DON,,,
1V11F566R,GONZALO MARTINEZ,M,ACREEDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F566R,FERNAN PARDO,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F566R,FRANCISCO DE ARDILA,M,DEUDOR,,,,, ,, ,,,,,
1V11F567R,FERNAN PARDO,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F567R,HERNANDO ARIAS,M,DEUDOR,VECINDAD,SANTAFE,,,TORERO,, ,,,,,
1V11F567R,FRANCISCO DE ARDILA,M,DEUDOR, ,,,, ,, ,,,,,
1V11F568R,HERNANDO ARIAS,M,ACREEDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F568R,GONZALO MARTINEZ,M,DEUDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F568R,FERNAN PARDO,M,DEUDOR, ,,,,MERCADER,, ,,,,,
1V11F568R,CATALINA ESCLAVA,F,HIPOTECA,,,ESCLAVO,,,,HIPOTECA,,,,CRIOLLA,
1V11F568R,URSULA ESCLAVA,F,HIPOTECA,,,ESCLAVO,,,,HIPOTECA,,,,CRIOLLA,
1V11F569R,GERONIMO YRREBIRUSE,M,APODERADO,VECINDAD,SANTAFE,,,MAYORDOMO YG,, ,,,,,
1V11F569R,PEDRO DE LA EREAGA,M,CONCERTADO, ,,,,CANTERO,, ,,,,,
1V11F569R,FRANCISCO DE YZAGUIRRE,M,CONCERTADO, ,,,,CANTERO,, ,,,,,
1V11F569R,DOMINGO MORENO,M,CONCERTADO, ,,,,CANTERO,, ,,,,,
1V11F569R,NICOLAS ALONSO,M,CONCERTANTE,RESIDENCIA,SANTAFE,,,CANTERO,, ,,,,,
1V11F569V,LUIS LOPEZ ORTIZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F569V,MARIA PARDO,F,DEUDOR,VECINDAD,SANTAFE,VIUDA,, ,, ,,,,,
1V11F570V,RODRIGO DE TURICES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F570V,JUAN  PRIETO MALDONADO,M,DEUDOR,,,CAPITAN,, ,, ,,,,,
1V11F571R,LUIS LOPEZ ORTIZ,M,ACREEDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F571R,LUIS GUILLEN SEDERO,M,DEUDOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F571V,DIEGO DE VERGARA,M,APODERADO, ,,,,PROCURADOR,, ,,,,,
1V11F571V,ALONSO DE SILVA,M,APODERADO,RESIDENCIA,SANTAFE,CACIQUE,, ,, ,,DON,,,
1V11F571V,DIEGO DE TORRE,M,PODERDANTE,RESIDENCIA,SANTAFE,CACIQUE,, ,, ,,DON,,,
1V11F572V,PEDRO DE REINA,M,COMPRADOR,RESIDENCIA,SANTAFE,,,CARPINTERO,, ,,,,,
1V11F572V,GONZALO GARCIA,M,VENDEDOR,RESIDENCIA,SANTAFE,CLERIGO,,PRESBITERO,, ,,,,,
1V11F573V,GONZALO GARCIA,M,ACREEDOR,RESIDENCIA,SANTAFE,,,PRESBITERO,, ,,,,,
1V11F573V,PEDRO DE REINA,M,DEUDOR,RESIDENCIA,SANTAFE,,,CARPINTERO,, ,,,,,
1V11F574R,FRANCISCO RODRIGUEZ DE HUELVA,M,OTROS, ,,,,ALGUACIL,, ,ASENTISTA,,,,
1V11F574R,JUAN DE TARIFA,M,PATRON,RESIDENCIA,SANTAFE,,,TRATANTE,, ,,,,,
1V11F574R,JUAN  ,M,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
1V11F574R,YNESICA ,F,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
1V11F574V,FRANCISCO RODRIGUEZ DE HUELVA,M,OTROS, ,,,,ALGUACIL,, ,ASENTISTA,,,,
1V11F574V,JUAN DE TARIFA,M,PATRON,RESIDENCIA,SANTAFE,,,TRATANTE,, ,,,,,
1V11F574V,ALONSICO ,M,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
1V11F574V,BEATRIZICA ,F,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
1V11F575R,FRANCISCO RODRIGUEZ DE HUELVA,M,OTROS, ,,,,ALGUACIL,, ,ASENTISTA,,,,
1V11F575R,JUAN DE TARIFA,M,PATRON,RESIDENCIA,SANTAFE,,,TRATANTE,, ,,,,,
1V11F575R,COSTANZICA YNDIA DE MUZO,F,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
1V11F575V,RODRIGO DE TURICES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F575V,LOPE DE CESPEDES,M,DEUDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F576R,RODRIGO DE TURICES,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F576R,LUIS DE COLME RES,M,DEUDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F578R,LUIS LOPEZ ORTIZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F578R,GASPAR ALONSO DEL CASTILLO,M,DEUDOR,RESIDENCIA,ANTIOQUIA,,,MERCADER,, ,,,,,
1V11F578R,DIEGO DE VERGARA,M,OTROS,VECINDAD,SANTAFE,,,PROCURADOR,, ,FIADOR,,,,
1V11F579R,DIEGO DE ORTEGA,M,OTROS, ,,,,ALCALDE ORD.,, ,ASENTISTA,,,,
1V11F579R,JUAN  MARIN DE NAPOLES,M,PATRON, ,,,, ,, ,,,,,
1V11F579R,SEBASTIAN ,M,TRABAJADOR, ,,INDIO,,CURTIDOR,, ,,LADINO,,,
1V11F579V,ALONSO MARTINEZ,M,ARRENDADOR,RESIDENCIA,SANTAFE,,,PLATERO,, ,,,,,
1V11F579V,LUIS LOPEZ ORTIZ,M,ARRENDATARIO,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F580R,PEDRO DE REINA,M,APODERADO,RESIDENCIA,SANTAFE,,,CARPINTERO,, ,,,,,
1V11F580R,MARCOS DE LERMA,M,DEUDOR,RESIDENCIA,SANTAFE,MULATO,,CARPINTERO,, ,,,,,
1V11F580R,PEDRO YNGA,M,PODERDANTE,RESIDENCIA,SANTAFE,INDIO,,,, ,,LADINO,,,
1V11F581R,FRANCISCO SANCHEZ DURAN,M,ACREEDOR,RESIDENCIA,SANTAFE,,,TRATANTE,, ,,,,,
1V11F581R,DAMIAN DE HONTIBEROS,M,DEUDOR,RESIDENCIA,SANTAFE,,,CARPINTERO,, ,,,,,
1V11F581V,JUAN DE GUZMAN,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F581V,MANUEL DE ACOSTA,M,DEUDOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F582R,HERNANDO DE AVILA,M,ARRENDADOR,RESIDENCIA,SANTAFE,,,ZAPATERO,, ,,,,,
1V11F582R,LUIS LOPEZ ORTIZ,M,ARRENDATARIO,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F582V,LUIS LOPEZ ORTIZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F582V,GASPAR DE TORRES,M,DEUDOR,VECINDAD,TUNJA,,, ,, ,,,,,
1V11F583R,ANTONIO HERNANDEZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F583R,JUAN JGONZMUL,M,DEUDOR,RESIDENCIA,SANTAFE,MULATO,,SILLERO,, ,,,,,
1V11F583R,BALTASAR SANCHEZ,M,OTROS,RESIDENCIA,SANTAFE,,,SILLERO,, ,FIADOR,,,,
1V11F584R,DIEGO DE LEON,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F584R,ALONSO BRAVO,M,DEUDOR,RESIDENCIA,SANTAFE,,, ,,14<25,,,,,
1V11F586R,GONZALO MARTINEZ,M,ACREEDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F586R,LORENZO PEREZ,M,DEUDOR,RESIDENCIA,TUNJA,,, ,, ,,,,,
1V11F586V,LOPE DE RIOJA,M,ACREEDOR,VECINDAD,SANTAFE,,,RELATOR AUDA,, ,,,,,
1V11F586V,ANDRES DE ACEVEDO,M,DEUDOR,RESIDENCIA,SANTAFE,,,LAPIDARIO,, ,,,,,
1V11F587R,FRANCISCO SANCHEZ MONTEMAYOR,M,ARRENDADOR, ,,,, ,, ,,,,,
1V11F587R,MIGUEL FRANCISCO,M,ARRENDATARIO,RESIDENCIA,SANTAFE,,,SASTRE,, ,,,,,
1V11F588R,PEDRO ALONSO ZAMBRANO,M,APODERADO,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F588R,MAGDALENA DIAZ,F,PODERDANTE,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F589R,BARTOLOME DE MORALES,M,ARRENDADOR, ,,,,ZURRADOR,, ,,,,,
1V11F589R,LUIS LOPEZ ORTIZ,M,ARRENDATARIO,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F590R,DIEGO DE LEON,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F590R,JUAN GUANE,M,DEUDOR,RESIDENCIA,SANTAFE,INDIO,,ZAPATERO,, ,,LADINO,,,
1V11F590V,DIEGO DE ORTEGA,M,OTROS, ,,,,ALCALDE ORD.,, ,ASENTISTA,,,,
1V11F590V,CATALINA PICURINA,F,PATRON,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F590V,LEONORICA ,F,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
1V11F591R,ANTONIO  HERNANDEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F591R,PEDRO CORONADO MALDONADO,M,DEUDOR,VECINDAD,TRINIDAD DE MUZO,,, ,, ,,,,,
1V11F592R,JUAN CACIQUE DE GUATAVITA,M,CONCERTADO, ,,CACIQUE,, ,, ,,DON,,,
1V11F592R,MARCOS GARCIA,M,CONCERTANTE,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F592R,JUAN DE ALMANZA,M,CONCERTANTE,VECINDAD,SANTAFE,CAPITAN,, ,, ,,,,,
1V11F593R,JUAN ALEMAN,M,APODERADO,RESIDENCIA,TUNJA,,,MERCADER,, ,,,,,
1V11F593R,GERONIMO CABALLERO,M,PODERDANTE,RESIDENCIA,SANTAFE,,,PAÑERO,, ,,MAESTRO,,,
1V11F594R,GASPAR MARIN,M,APODERADO,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F594R,ALONSO DE NAJERA,M,APODERADO,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F594R,GASPAR LOPEZ,M,APODERADO, ,,,,MERCADER,, ,,,,,
1V11F594R,ALVARO DE VALDERRAMA,M,APODERADO, ,,CAPITAN,,,, ,,,,,
1V11F594R,PEDRO RUIZ,M,APODERADO,VECINDAD,ANSERMA,,,,, ,,,,,
1V11F594R,FRANCISCO DE ALBORNOZ,M,APODERADO, ,,,,MERCADER,, ,,,,,
1V11F594R,JUAN ALEMAN,M,PODERDANTE,VECINDAD,TUNJA,,,MERCADER,, ,,,,,
1V11F595R,BARTOLOME SANGUINO,M,APODERADO, ,,LICENCIADO,,ABOGADO,, ,,,,,
1V11F595R,PEDRO SANCHEZ,M,PODERDANTE, ,,,, ,, ,,,,,
1V11F596R,ANTONIO HERNANDEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F596R,JUAN LOPEZ FONSECA,M,DEUDOR,RESIDENCIA,SANTAFE,,,HERRERO,, ,,,,,
1V11F596V,FRANCISCO DE ACEVEDO,M,ARRENDADOR,RESIDENCIA,SANTAFE,,,TRATANTE,, ,,,,,
1V11F596V,LUIS LOPEZ ORTIZ,M,ARRENDATARIO,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F597R,JUAN GARCIA DE LAO,M,APRENDIZ, ,,MENOR,, ,,MENOR,,,,,
1V11F597R,JUAN DE MONTIEL,M,OTROS,RESIDENCIA,SANTAFE,,,,, ,CURADOR,,,,
1V11F597R,JUAN DE ALVAREZ,M,MAESTRO,RESIDENCIA,SANTAFE,,,CALCETERO,, ,,,,,
1V11F599V,SEBASTIAN DE AGUILAR,M,APRENDIZ, ,,MENOR,, ,,MENOR,,,,,
1V11F599V,MIGUEL FRANCISCO,M,OTROS,RESIDENCIA,SANTAFE,,,SASTRE,, ,CURADOR,,,,
1V11F599V,JUAN DE ALVAREZ,M,MAESTRO,RESIDENCIA,SANTAFE,,,CALCETERO,, ,,,,,
1V11F600R,PEDRO DE SOTELO,M,APODERADO, ,,,,PROCURADOR,, ,,,,,
1V11F600R,FRANCISCA ,F,PODERDANTE,RESIDENCIA,SANTAFE,INDIO,, ,, ,,LADINO,,,
1V11F600R,YSABEL ,F,PODERDANTE,RESIDENCIA,SANTAFE,INDIO,, ,, ,,LADINO,,,
1V11F601R,RODRIGO GOMEZ,M,ACREEDOR,VECINDAD,SANTAFE,CAPITAN,, ,, ,,,,,
1V11F601R,LUIS LOPEZ CARVAJAL,M,DEUDOR, ,,,,ESCRIBANO,, ,,,,,
1V11F601V,GASPAR LOPEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F601V,GONZALO GARCIA,M,DEUDOR,RESIDENCIA,SANTAFE,CLERIGO,,PRESBITERO,, ,,,,,
1V11F602R,ANTONIO HERNANDEZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F602R,JUAN JGONZMUL,M,DEUDOR,RESIDENCIA,SANTAFE,MULATO,,SILLERO,, ,,,,,
1V11F602R,ANTONIO DE ORTGEGON,M,OTROS,RESIDENCIA,TUNJA,,, ,, ,FIADOR,,,,
1V11F603R,BARTOLOME SANGUINO,M,APODERADO,RESIDENCIA,SANTAFE,LICENCIADO,,ABOGADO,, ,,,,,
1V11F603R,JUAN CORREA,M,PODERDANTE,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F604R,GUIMAR DE VERA,M,COMPRADOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F604R,JUAN CABEZON,M,VENDEDOR,RESIDENCIA,SANTAFE,,,SASTRE,, ,,,,,
1V11F605R,DIEGO DE LEON,M,ARRENDADOR,RESIDENCIA,SANTAFE,,,CARPINTERO,, ,,,,,
1V11F605R,JUAN  BRICEÑO,M,ARRENDATARIO,RESIDENCIA,SANTAFE,CLERIGO,,PRESBITERO,, ,,,,,
1V11F606R,ALONSO DE CACERES,M,COMPRADOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F606R,JUAN  BRICEÑO,M,VENDEDOR,RESIDENCIA,SANTAFE,CLERIGO,,PRESBITERO,, ,,,,,
1V11F607R,RODRIGO GUTIERREZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,SASTRE,, ,,,,,
1V11F607R,PEDRO FLORES,M,DEUDOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F608R,JUAN  BRICEÑO,M,ACREEDOR,RESIDENCIA,SANTAFE,CLERIGO,, ,, ,,,,,
1V11F608R,ALONSO DE CACERES,M,DEUDOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F608V,DIEGO DE LEON,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F608V,LUIS CARDOZO,M,DEUDOR,VECINDAD,SANTAFE,,, ,,14<25,,,,,
1V11F609V,MIGUEL DE ESPEJO,M,APODERADO, ,,,,TESORERO,, ,,,,,
1V11F609V,PEDRO DE ARZUAGA,M,APODERADO, ,,CLERIGO,,PROVINCIAL DEL CONVETO DE SN FCO,, ,,,,,
1V11F609V,GONZALO GARCIA,M,APODERADO, ,,,,CLERIGO,, ,,,,,
1V11F609V,ALONSO CORTEZ,M,APODERADO, ,,,,NOTARIO,, ,,,,,
1V11F609V,JUAN DE VERA,M,APODERADO, ,,,, ,, ,,,,,
1V11F609V,JUAN  MUÑOZ,M,PODERDANTE,RESIDENCIA,SANTAFE,CLERIGO,,PRESBITERO,, ,,,,,
1V11F610V,PEDRO ,M,CONCERTADO, ,,INDIO,, ,, ,,LADINO,,,
1V11F610V,FRANCISCO RAMIREZ,M,CONCERTANTE,RESIDENCIA,SANTAFE,,,ZAPATERO,, ,,,,,
1V11F611R,LUIS LOPEZ ORTIZ,M,APODERADO,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F611R,CARLOS DE MOLINA,M,DEUDOR, ,,CAPITAN,, ,, ,,,,,
1V11F611R,DIEGO DE BERRIO,M,PODERDANTE,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F611V,JUAN DE LOS RIOS,M,PATRON, ,,,, ,, ,,,,,
1V11F611V,GASPAR ,M,TRABAJADOR, ,,INDIO,, ,, ,,,,,
1V11F612R,LUIS LOPEZ ORTIZ,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F612R,FRANCISCO DE ARDILA,M,DEUDOR,RESIDENCIA,SANTAFE,,,ARMERO,, ,,,,,
1V11F612V,RODRIGO DE TURICES,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F612V,GASPAR SARMIENTO,M,DEUDOR,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F613R,CATALINA LOPEZ,F,ACREEDOR,VECINDAD,SANTAFE,VIUDA,, ,, ,,,,,
1V11F613R,LUIS GUTIERREZ,M,ACREEDOR,RESIDENCIA,SANTAFE,,,SASTRE,, ,,,,,
1V11F613R,LUIS DE SALAS CUBIDES,M,DEUDOR,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F613V,FRANCISCO GOMEZ DE LA CRUZ,M,ACREEDOR,VECINDAD,SANTAFE,DON,, ,, ,,,,,
1V11F613V,FRANCISCO TAFUR,M,DEUDOR,VECINDAD,TOCAIMA,,, ,,14<25,,,,,
1V11F614V,GASPAR RAMIREZ,M,ARRENDADOR,RESIDENCIA,SANTAFE,,,CIRUJANO,, ,,,,,
1V11F614V,CATALINA LOPEZ,F,ARRENDATARIO,VECINDAD,SANTAFE,VIUDA,, ,, ,,,,,
1V11F615R,JUAN DE PECELLEM,M,ACREEDOR,RESIDENCIA,SANTAFE,,,MERCADER,, ,,,,,
1V11F615R,LUIS GUTIERREZ,M,OTROS,RESIDENCIA,SANTAFE,,,SASTRE,, ,APODERADO,,,,
1V11F615R,JUAN  MARTIN,M,OTROS, ,,,, ,, ,FIADOR,,,,
1V11F615R,DIEGO GUTIERREZ,M,OTROS, ,,,, ,, ,,,,,
1V11F615R,BERNAL DE SAN JUAN,M,OTROS, ,,,, ,, ,,,,,
1V11F615R,JUAN MELENDEZ DE VALDES,M,DEUDOR,VECINDAD,CACERES,CAPITAN,, ,, ,,,,,
1V11F617V,PEDRO DE LUGO,M,APODERADO,RESIDENCIA,SANTAFE,,, ,, ,,,,,
1V11F617V,JUAN MELENDEZ DE VALDES,M,DEUDOR,VECINDAD,CACERES,CAPITAN,, ,, ,,,,,
1V11F617V,FULANO DE ACOSTA,M,DEUDOR,VECINDAD,CACERES,,,,, ,,,,,
1V11F617V,JUAN MARTIN,M,PODERDANTE,VECINDAD,SANTAFE,,, ,, ,,,,,
1V11F618R,RODRIGO PARDO,M,ACREEDOR,VECINDAD,SANTAFE,CAPITAN,,MERCADER,, ,,,,,
1V11F618R,LUIS CARDOZO,M,DEUDOR,VECINDAD,SANTAFE,,, ,,14<25,,,,,
1V11F618R,LUIS DE COLMENARES,M,OTROS,VECINDAD,SANTAFE,,, ,, ,FIADOR,,,,
1V11F619R,ANTONIO GOMEZ,M,COMPRADOR,RESIDENCIA,SANTAFE,,,ESPADERO,, ,,,,,
1V11F619R,MIGUEL DE ESPEJO,M,VENDEDOR, ,,DON,,TESORERO [DE LA IGLESIA DE STA FE],, ,,,,,
1V11F620R,DIEGO DE LEON,M,ACREEDOR,VECINDAD,SANTAFE,,,MERCADER,, ,,,,,
1V11F620R,LUIS CARDOZO,M,DEUDOR,VECINDAD,SANTAFE,,, ,,14<25,,,,,
1V11F621R,ALONSO DEL VALLE,M,APODERADO, ,,,,PROCURADOR,, ,,,,,
1V11F621R,JUAN CACIQUE DE MEUSA,M,PODERDANTE,RESIDENCIA,MEUSA,CACIQUE,, ,, ,,DON,,,
1V11F622R,FERNANDO DE MONZON,M,PATRON, ,,,, ,, ,,,,,
1V11F622R,DIEGO ,M,TRABAJADOR, ,,INDIO,, ,, ,,LADINO,,,
